fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260822-01280,Kalaburagi,Kalaburagi Demo Zone 2,Theft,5,17.313119,76.811974,2026-07-25T07:59:09,Synthetic demo record: theft reported in Kalaburagi.,Pooja Shetty|Irfan Shetty
DEMO-20260822-01281,Kalaburagi,Kalaburagi Demo Zone 2,Theft,3,17.30928,76.85884,2026-08-10T05:15:09,Synthetic demo record: theft reported in Kalaburagi.,Suresh Nair|Priya Shetty|Ravi Nair
DEMO-20260822-01282,Chamarajanagar,Chamarajanagar Demo Zone 3,Dispute,4,11.93029,76.939066,2026-08-08T22:30:09,Synthetic demo record: dispute reported in Chamarajanagar.,Naveen Sharma
DEMO-20260822-01283,Kalaburagi,Kalaburagi Demo Zone 4,Theft,4,17.342999,76.857499,2026-05-31T06:49:09,Synthetic demo record: theft reported in Kalaburagi.,Irfan Shetty|Pradeep Shetty
DEMO-20260822-01284,Udupi,Udupi Demo Zone 2,Fraud,5,13.352088,74.714891,2026-06-24T15:08:09,Synthetic demo record: fraud reported in Udupi.,Farhan Reddy|Harish Reddy|Srinivas Reddy
DEMO-20260822-01285,Udupi,Udupi Demo Zone 1,Theft,4,13.346477,74.756097,2026-07-13T13:07:09,Synthetic demo record: theft reported in Udupi.,Arjun Reddy
DEMO-20260822-01286,Dakshina Kannada,Dakshina Kannada Demo Zone 2,Vandalism,2,12.89794,74.837906,2026-08-03T06:42:09,Synthetic demo record: vandalism reported in Dakshina Kannada.,Farhan Patil|Kavitha Patil
DEMO-20260822-01287,Bagalkote,Bagalkote Demo Zone 1,Robbery,8,16.165173,75.678292,2026-08-01T23:14:09,Synthetic demo record: robbery reported in Bagalkote.,Santosh Gowda
DEMO-20260822-01288,Kalaburagi,Kalaburagi Demo Zone 2,Assault,6,17.303514,76.857966,2026-06-19T00:21:09,Synthetic demo record: assault reported in Kalaburagi.,Saleem Shetty
DEMO-20260822-01289,Raichur,Raichur Demo Zone 4,Burglary,5,16.231118,77.341541,2026-06-01T14:07:09,Synthetic demo record: burglary reported in Raichur.,Mohan Patil
DEMO-20260822-01290,Ballari,Ballari Demo Zone 4,Dispute,3,15.098291,76.936236,2026-08-15T11:51:09,Synthetic demo record: dispute reported in Ballari.,Nikhil Gowda|Rekha Gowda
DEMO-20260822-01291,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Vandalism,3,12.965757,77.586656,2026-07-30T22:14:09,Synthetic demo record: vandalism reported in Bengaluru Urban.,Farhan Shetty|Imran Shetty|Anil Nair
DEMO-20260822-01292,Hassan,Hassan Demo Zone 4,Robbery,8,12.988555,76.098992,2026-07-25T00:43:09,Synthetic demo record: robbery reported in Hassan.,Rekha Reddy|Priya Reddy
DEMO-20260822-01293,Raichur,Raichur Demo Zone 3,Chain Snatching,6,16.199973,77.319417,2026-08-21T07:56:09,Synthetic demo record: chain snatching reported in Raichur.,Ravi Kumar|Nikhil Patil
DEMO-20260822-01294,Kolar,Kolar Demo Zone 4,Burglary,6,13.172214,78.165446,2026-07-10T15:57:09,Synthetic demo record: burglary reported in Kolar.,Ganesh Sharma
DEMO-20260822-01295,Kodagu,Kodagu Demo Zone 1,Assault,6,12.436896,75.710013,2026-08-03T04:12:09,Synthetic demo record: assault reported in Kodagu.,Saleem Nair|Arjun Nair
DEMO-20260822-01296,Chitradurga,Chitradurga Demo Zone 3,Theft,5,14.202904,76.413074,2026-06-03T14:01:09,Synthetic demo record: theft reported in Chitradurga.,Deepak Patil|Rajesh Patil|Suresh Patil
DEMO-20260822-01297,Haveri,Haveri Demo Zone 3,Dispute,3,14.770859,75.418207,2026-07-06T20:11:09,Synthetic demo record: dispute reported in Haveri.,Pooja Reddy|Deepak Shetty
DEMO-20260822-01298,Haveri,Haveri Demo Zone 1,Chain Snatching,7,14.824237,75.384528,2026-07-03T16:57:09,Synthetic demo record: chain snatching reported in Haveri.,Deepak Shetty|Manoj Shetty
DEMO-20260822-01299,Raichur,Raichur Demo Zone 1,Assault,6,16.19651,77.316066,2026-06-18T12:02:09,Synthetic demo record: assault reported in Raichur.,Rekha Patil|Kavitha Patil|Kiran Patil
DEMO-20260822-01300,Kolar,Kolar Demo Zone 4,Theft,4,13.114729,78.106537,2026-07-08T10:33:09,Synthetic demo record: theft reported in Kolar.,Mohan Sharma|Santosh Sharma|Deepak Sharma
DEMO-20260822-01301,Belagavi,Belagavi Demo Zone 3,Fraud,6,15.820472,74.472912,2026-08-18T19:04:09,Synthetic demo record: fraud reported in Belagavi.,Farhan Reddy|Kavitha Reddy
DEMO-20260822-01302,Kodagu,Kodagu Demo Zone 4,Vandalism,2,12.449313,75.756266,2026-06-19T10:41:09,Synthetic demo record: vandalism reported in Kodagu.,Mohan Nair|Saleem Nair
DEMO-20260822-01303,Hassan,Hassan Demo Zone 1,Assault,6,12.983806,76.101196,2026-08-02T08:51:09,Synthetic demo record: assault reported in Hassan.,Santosh Reddy
DEMO-20260822-01304,Tumakuru,Tumakuru Demo Zone 4,Theft,3,13.367348,77.123719,2026-06-05T20:25:09,Synthetic demo record: theft reported in Tumakuru.,Imran Gowda
DEMO-20260822-01305,Davanagere,Davanagere Demo Zone 3,Chain Snatching,6,14.481335,75.891121,2026-07-26T14:40:09,Synthetic demo record: chain snatching reported in Davanagere.,Imran Kumar
DEMO-20260822-01306,Kalaburagi,Kalaburagi Demo Zone 3,Dispute,2,17.344672,76.854478,2026-05-31T19:12:09,Synthetic demo record: dispute reported in Kalaburagi.,Pradeep Shetty
DEMO-20260822-01307,Haveri,Haveri Demo Zone 4,Dispute,3,14.791279,75.374205,2026-08-02T08:35:09,Synthetic demo record: dispute reported in Haveri.,Deepak Shetty
DEMO-20260822-01308,Kolar,Kolar Demo Zone 1,Dispute,2,13.121487,78.110755,2026-06-19T02:29:09,Synthetic demo record: dispute reported in Kolar.,Santosh Sharma|Pooja Nair
DEMO-20260822-01309,Haveri,Haveri Demo Zone 3,Fraud,4,14.777909,75.417733,2026-05-25T20:16:09,Synthetic demo record: fraud reported in Haveri.,Deepak Shetty|Harish Shetty
DEMO-20260822-01310,Bidar,Bidar Demo Zone 3,Assault,7,17.929386,77.521185,2026-07-29T02:54:09,Synthetic demo record: assault reported in Bidar.,Priya Nair
DEMO-20260822-01311,Kolar,Kolar Demo Zone 1,Chain Snatching,6,13.133942,78.096541,2026-07-24T06:09:09,Synthetic demo record: chain snatching reported in Kolar.,Ganesh Sharma|Srinivas Sharma
DEMO-20260822-01312,Chikkamagaluru,Chikkamagaluru Demo Zone 3,Theft,5,13.313115,75.754035,2026-08-12T21:30:09,Synthetic demo record: theft reported in Chikkamagaluru.,Saleem Rao
DEMO-20260822-01313,Hassan,Hassan Demo Zone 3,Dispute,2,12.999407,76.117028,2026-06-11T22:01:09,Synthetic demo record: dispute reported in Hassan.,Kavitha Reddy
DEMO-20260822-01314,Udupi,Udupi Demo Zone 4,Theft,4,13.320947,74.719745,2026-08-03T10:12:09,Synthetic demo record: theft reported in Udupi.,Nikhil Reddy|Harish Reddy|Naveen Reddy
DEMO-20260822-01315,Hassan,Hassan Demo Zone 1,Assault,8,12.981935,76.104862,2026-05-28T06:37:09,Synthetic demo record: assault reported in Hassan.,Irfan Reddy|Santosh Reddy|Farhan Reddy
DEMO-20260822-01316,Chamarajanagar,Chamarajanagar Demo Zone 1,Dispute,4,11.940619,76.951826,2026-07-09T09:56:09,Synthetic demo record: dispute reported in Chamarajanagar.,Manoj Sharma|Ganesh Sharma
DEMO-20260822-01317,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Dispute,2,12.894399,74.832965,2026-07-07T23:02:09,Synthetic demo record: dispute reported in Dakshina Kannada.,Rekha Patil
DEMO-20260822-01318,Kalaburagi,Kalaburagi Demo Zone 2,Robbery,8,17.308859,76.862433,2026-05-28T22:40:09,Synthetic demo record: robbery reported in Kalaburagi.,Imran Shetty
DEMO-20260822-01319,Chamarajanagar,Chamarajanagar Demo Zone 2,Burglary,6,11.930121,76.928426,2026-08-07T20:18:09,Synthetic demo record: burglary reported in Chamarajanagar.,Manoj Sharma|Deepak Sharma
DEMO-20260822-01320,Yadgir,Yadgir Demo Zone 1,Dispute,3,16.770029,77.130843,2026-07-02T17:22:09,Synthetic demo record: dispute reported in Yadgir.,Meena Nair
DEMO-20260822-01321,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Theft,5,12.977427,77.579902,2026-07-30T19:41:09,Synthetic demo record: theft reported in Bengaluru Urban.,Suresh Nair|Pooja Shetty
DEMO-20260822-01322,Chamarajanagar,Chamarajanagar Demo Zone 2,Assault,8,11.930295,76.941919,2026-06-27T19:59:09,Synthetic demo record: assault reported in Chamarajanagar.,Srinivas Sharma|Mahesh Sharma
DEMO-20260822-01323,Hassan,Hassan Demo Zone 4,Fraud,5,12.985911,76.097747,2026-05-27T11:20:09,Synthetic demo record: fraud reported in Hassan.,Farhan Reddy
DEMO-20260822-01324,Gadag,Gadag Demo Zone 1,Theft,5,15.416332,75.616451,2026-06-28T10:06:09,Synthetic demo record: theft reported in Gadag.,Suresh Reddy
DEMO-20260822-01325,Kalaburagi,Kalaburagi Demo Zone 2,Robbery,7,17.318928,76.83274,2026-06-15T04:53:09,Synthetic demo record: robbery reported in Kalaburagi.,Nikhil Shetty
DEMO-20260822-01326,Mandya,Mandya Demo Zone 2,Theft,3,12.523705,76.899938,2026-06-17T13:40:09,Synthetic demo record: theft reported in Mandya.,Ramesh Rao|Saleem Rao|Vijay Rao
DEMO-20260822-01327,Ramanagara,Ramanagara Demo Zone 1,Chain Snatching,6,12.729553,77.253584,2026-08-18T00:33:09,Synthetic demo record: chain snatching reported in Ramanagara.,Mohan Kumar|Vijay Kumar
DEMO-20260822-01328,Bagalkote,Bagalkote Demo Zone 2,Assault,6,16.129323,75.655162,2026-07-01T16:02:09,Synthetic demo record: assault reported in Bagalkote.,Rajesh Gowda|Ramesh Gowda
DEMO-20260822-01329,Mandya,Mandya Demo Zone 1,Theft,3,12.530283,76.918765,2026-08-10T08:54:09,Synthetic demo record: theft reported in Mandya.,Rohit Rao|Saleem Rao
DEMO-20260822-01330,Chikkamagaluru,Chikkamagaluru Demo Zone 2,Vandalism,2,13.340379,75.771604,2026-07-18T00:56:09,Synthetic demo record: vandalism reported in Chikkamagaluru.,Srinivas Rao|Ashok Rao|Pradeep Rao
DEMO-20260822-01331,Vijayapura,Vijayapura Demo Zone 1,Dispute,2,16.810909,75.704431,2026-06-28T06:02:09,Synthetic demo record: dispute reported in Vijayapura.,Farhan Shetty
DEMO-20260822-01332,Belagavi,Belagavi Demo Zone 3,Assault,6,15.824877,74.471816,2026-06-24T04:45:09,Synthetic demo record: assault reported in Belagavi.,Nikhil Reddy|Pradeep Reddy
DEMO-20260822-01333,Ballari,Ballari Demo Zone 1,Robbery,7,15.148704,76.936828,2026-06-25T07:13:09,Synthetic demo record: robbery reported in Ballari.,Farhan Gowda|Suresh Reddy
DEMO-20260822-01334,Davanagere,Davanagere Demo Zone 4,Assault,6,14.445508,75.907588,2026-06-16T22:20:09,Synthetic demo record: assault reported in Davanagere.,Pradeep Kumar
DEMO-20260822-01335,Vijayapura,Vijayapura Demo Zone 1,Theft,5,16.833131,75.714267,2026-07-27T06:21:09,Synthetic demo record: theft reported in Vijayapura.,Pradeep Shetty
DEMO-20260822-01336,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Dispute,3,13.286524,75.750131,2026-07-19T16:45:09,Synthetic demo record: dispute reported in Chikkamagaluru.,Ramesh Rao
DEMO-20260822-01337,Chitradurga,Chitradurga Demo Zone 2,Robbery,9,14.187481,76.356486,2026-08-04T05:55:09,Synthetic demo record: robbery reported in Chitradurga.,Suresh Patil
DEMO-20260822-01338,Koppal,Koppal Demo Zone 1,Dispute,2,15.370134,76.166474,2026-07-25T18:31:09,Synthetic demo record: dispute reported in Koppal.,Mahesh Rao|Suresh Rao
DEMO-20260822-01339,Raichur,Raichur Demo Zone 3,Theft,5,16.213519,77.351493,2026-08-01T03:13:09,Synthetic demo record: theft reported in Raichur.,Harish Patil|Saleem Patil
DEMO-20260822-01340,Koppal,Koppal Demo Zone 2,Fraud,5,15.364903,76.14097,2026-05-26T00:46:09,Synthetic demo record: fraud reported in Koppal.,Saleem Sharma|Mahesh Rao
DEMO-20260822-01341,Yadgir,Yadgir Demo Zone 2,Dispute,4,16.742789,77.119604,2026-06-26T17:07:09,Synthetic demo record: dispute reported in Yadgir.,Santosh Sharma
DEMO-20260822-01342,Ballari,Ballari Demo Zone 1,Dispute,2,15.114952,76.922726,2026-06-16T15:12:09,Synthetic demo record: dispute reported in Ballari.,Saleem Gowda|Mahesh Reddy|Meena Gowda
DEMO-20260822-01343,Udupi,Udupi Demo Zone 4,Robbery,7,13.314432,74.762926,2026-06-10T07:27:09,Synthetic demo record: robbery reported in Udupi.,Ashok Reddy
DEMO-20260822-01344,Gadag,Gadag Demo Zone 3,Assault,8,15.418501,75.615838,2026-06-04T18:49:09,Synthetic demo record: assault reported in Gadag.,Pooja Gowda|Ganesh Reddy|Imran Gowda
DEMO-20260822-01345,Chamarajanagar,Chamarajanagar Demo Zone 1,Assault,8,11.936363,76.92533,2026-08-21T01:48:09,Synthetic demo record: assault reported in Chamarajanagar.,Suresh Sharma|Deepak Sharma|Ramesh Sharma
DEMO-20260822-01346,Hassan,Hassan Demo Zone 1,Fraud,4,12.984664,76.098251,2026-06-30T22:45:09,Synthetic demo record: fraud reported in Hassan.,Kavitha Reddy|Nikhil Reddy|Priya Reddy
DEMO-20260822-01347,Mandya,Mandya Demo Zone 2,Theft,5,12.532152,76.898882,2026-08-06T22:47:09,Synthetic demo record: theft reported in Mandya.,Santosh Rao|Imran Rao
DEMO-20260822-01348,Yadgir,Yadgir Demo Zone 4,Burglary,5,16.768615,77.10184,2026-06-27T09:27:09,Synthetic demo record: burglary reported in Yadgir.,Manoj Sharma
DEMO-20260822-01349,Chamarajanagar,Chamarajanagar Demo Zone 2,Dispute,3,11.945369,76.953072,2026-06-08T22:40:09,Synthetic demo record: dispute reported in Chamarajanagar.,Santosh Sharma
DEMO-20260822-01350,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Burglary,6,12.961018,77.589214,2026-07-18T23:25:09,Synthetic demo record: burglary reported in Bengaluru Urban.,Irfan Shetty|Rekha Shetty
DEMO-20260822-01351,Davanagere,Davanagere Demo Zone 4,Dispute,4,14.48491,75.90055,2026-05-31T15:09:09,Synthetic demo record: dispute reported in Davanagere.,Vijay Kumar
DEMO-20260822-01352,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Chain Snatching,7,13.266927,77.597173,2026-07-01T22:37:09,Synthetic demo record: chain snatching reported in Bengaluru Rural.,Suresh Shetty|Rajesh Shetty|Meena Reddy
DEMO-20260822-01353,Kodagu,Kodagu Demo Zone 4,Chain Snatching,7,12.403639,75.747012,2026-06-11T14:50:09,Synthetic demo record: chain snatching reported in Kodagu.,Mohan Nair|Saleem Nair|Manoj Nair
DEMO-20260822-01354,Bidar,Bidar Demo Zone 1,Assault,7,17.927853,77.538004,2026-06-18T10:29:09,Synthetic demo record: assault reported in Bidar.,Priya Nair|Ashok Nair
DEMO-20260822-01355,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Theft,3,12.955202,77.564525,2026-07-06T11:34:09,Synthetic demo record: theft reported in Bengaluru Urban.,Meena Shetty
DEMO-20260822-01356,Bengaluru Rural,Bengaluru Rural Demo Zone 2,Theft,3,13.264694,77.599083,2026-08-15T16:25:09,Synthetic demo record: theft reported in Bengaluru Rural.,Suresh Shetty
DEMO-20260822-01357,Uttara Kannada,Uttara Kannada Demo Zone 3,Theft,4,14.840925,74.153119,2026-05-31T03:31:09,Synthetic demo record: theft reported in Uttara Kannada.,Mahesh Shetty
DEMO-20260822-01358,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Theft,4,12.915631,74.827562,2026-08-09T20:03:09,Synthetic demo record: theft reported in Dakshina Kannada.,Farhan Patil|Harish Patil
DEMO-20260822-01359,Hassan,Hassan Demo Zone 2,Burglary,5,13.003198,76.120143,2026-07-01T15:03:09,Synthetic demo record: burglary reported in Hassan.,Ashok Reddy|Rohit Reddy
DEMO-20260822-01360,Bidar,Bidar Demo Zone 4,Burglary,5,17.9307,77.520095,2026-06-24T05:24:09,Synthetic demo record: burglary reported in Bidar.,Harish Nair
DEMO-20260822-01361,Chikkaballapur,Chikkaballapur Demo Zone 3,Theft,5,13.417847,77.720034,2026-05-31T08:09:09,Synthetic demo record: theft reported in Chikkaballapur.,Suresh Rao|Ganesh Rao
DEMO-20260822-01362,Haveri,Haveri Demo Zone 4,Assault,8,14.776023,75.423054,2026-08-12T22:37:09,Synthetic demo record: assault reported in Haveri.,Pooja Reddy|Anil Shetty
DEMO-20260822-01363,Chitradurga,Chitradurga Demo Zone 3,Theft,5,14.208844,76.420326,2026-07-06T07:26:09,Synthetic demo record: theft reported in Chitradurga.,Prakash Patil
DEMO-20260822-01364,Yadgir,Yadgir Demo Zone 3,Dispute,2,16.778404,77.14562,2026-08-17T08:37:09,Synthetic demo record: dispute reported in Yadgir.,Ravi Sharma|Ramesh Sharma
DEMO-20260822-01365,Mandya,Mandya Demo Zone 1,Theft,5,12.530502,76.897712,2026-06-08T20:37:09,Synthetic demo record: theft reported in Mandya.,Imran Rao|Kiran Rao
DEMO-20260822-01366,Chikkaballapur,Chikkaballapur Demo Zone 4,Theft,4,13.453192,77.716785,2026-06-04T12:54:09,Synthetic demo record: theft reported in Chikkaballapur.,Arjun Sharma|Ashok Sharma
DEMO-20260822-01367,Ballari,Ballari Demo Zone 4,Theft,3,15.144688,76.899431,2026-06-28T12:26:09,Synthetic demo record: theft reported in Ballari.,Pooja Gowda|Priya Gowda
DEMO-20260822-01368,Tumakuru,Tumakuru Demo Zone 4,Dispute,2,13.305455,77.103262,2026-08-09T11:55:09,Synthetic demo record: dispute reported in Tumakuru.,Manoj Reddy|Kavitha Gowda
DEMO-20260822-01369,Chikkaballapur,Chikkaballapur Demo Zone 4,Theft,5,13.453676,77.736044,2026-08-06T04:38:09,Synthetic demo record: theft reported in Chikkaballapur.,Mahesh Rao|Kiran Sharma
DEMO-20260822-01370,Hassan,Hassan Demo Zone 3,Vandalism,2,12.986948,76.101287,2026-07-06T16:47:09,Synthetic demo record: vandalism reported in Hassan.,Harish Reddy|Kavitha Reddy
DEMO-20260822-01371,Kodagu,Kodagu Demo Zone 3,Dispute,3,12.426451,75.750545,2026-06-21T02:32:09,Synthetic demo record: dispute reported in Kodagu.,Imran Nair|Nikhil Nair
DEMO-20260822-01372,Kolar,Kolar Demo Zone 4,Dispute,2,13.132118,78.101746,2026-06-16T11:31:09,Synthetic demo record: dispute reported in Kolar.,Santosh Sharma
DEMO-20260822-01373,Uttara Kannada,Uttara Kannada Demo Zone 4,Fraud,6,14.782372,74.108504,2026-06-22T08:53:09,Synthetic demo record: fraud reported in Uttara Kannada.,Manoj Shetty|Mohan Shetty|Prakash Shetty
DEMO-20260822-01374,Mysuru,Mysuru Demo Zone 4,Theft,3,12.291099,76.59956,2026-08-07T00:00:09,Synthetic demo record: theft reported in Mysuru.,Manoj Patil|Vijay Patil
DEMO-20260822-01375,Bidar,Bidar Demo Zone 2,Theft,5,17.870646,77.520307,2026-08-08T11:10:09,Synthetic demo record: theft reported in Bidar.,Kiran Nair
DEMO-20260822-01376,Vijayanagara,Vijayanagara Demo Zone 1,Dispute,3,15.363912,76.457776,2026-07-09T11:29:09,Synthetic demo record: dispute reported in Vijayanagara.,Pradeep Nair
DEMO-20260822-01377,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Theft,3,13.342261,75.756878,2026-06-11T17:05:09,Synthetic demo record: theft reported in Chikkamagaluru.,Manoj Rao|Prakash Rao
DEMO-20260822-01378,Vijayapura,Vijayapura Demo Zone 3,Assault,8,16.800953,75.680197,2026-06-24T23:21:09,Synthetic demo record: assault reported in Vijayapura.,Pooja Shetty|Rekha Shetty
DEMO-20260822-01379,Vijayapura,Vijayapura Demo Zone 3,Dispute,4,16.794043,75.676825,2026-08-19T07:05:09,Synthetic demo record: dispute reported in Vijayapura.,Vijay Nair|Suresh Nair
DEMO-20260822-01380,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Vandalism,2,12.967312,77.583254,2026-08-17T01:50:09,Synthetic demo record: vandalism reported in Bengaluru Urban.,Anil Nair
DEMO-20260822-01381,Gadag,Gadag Demo Zone 1,Assault,6,15.421288,75.621142,2026-06-06T20:41:09,Synthetic demo record: assault reported in Gadag.,Rohit Gowda|Ravi Reddy|Mahesh Reddy
DEMO-20260822-01382,Bagalkote,Bagalkote Demo Zone 4,Theft,5,16.184376,75.660418,2026-06-02T16:50:09,Synthetic demo record: theft reported in Bagalkote.,Ravi Gowda|Suresh Gowda
DEMO-20260822-01383,Ramanagara,Ramanagara Demo Zone 1,Robbery,7,12.747182,77.286288,2026-06-20T00:52:09,Synthetic demo record: robbery reported in Ramanagara.,Srinivas Kumar|Arjun Kumar
DEMO-20260822-01384,Belagavi,Belagavi Demo Zone 3,Assault,7,15.82096,74.472911,2026-08-17T00:56:09,Synthetic demo record: assault reported in Belagavi.,Arjun Reddy|Mohan Reddy
DEMO-20260822-01385,Kolar,Kolar Demo Zone 3,Burglary,7,13.11727,78.103103,2026-08-06T17:34:09,Synthetic demo record: burglary reported in Kolar.,Manoj Sharma|Kavitha Nair
DEMO-20260822-01386,Chikkaballapur,Chikkaballapur Demo Zone 4,Dispute,2,13.409463,77.69316,2026-06-19T03:49:09,Synthetic demo record: dispute reported in Chikkaballapur.,Kavitha Sharma|Suresh Rao
DEMO-20260822-01387,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Robbery,9,13.285184,77.614778,2026-05-25T10:31:09,Synthetic demo record: robbery reported in Bengaluru Rural.,Naveen Shetty|Kiran Shetty
DEMO-20260822-01388,Belagavi,Belagavi Demo Zone 4,Dispute,3,15.875028,74.520613,2026-08-11T18:57:09,Synthetic demo record: dispute reported in Belagavi.,Priya Reddy
DEMO-20260822-01389,Shivamogga,Shivamogga Demo Zone 2,Assault,6,13.901971,75.578767,2026-06-09T23:11:09,Synthetic demo record: assault reported in Shivamogga.,Prakash Gowda|Rajesh Gowda
DEMO-20260822-01390,Chikkaballapur,Chikkaballapur Demo Zone 3,Burglary,7,13.449909,77.705436,2026-08-12T02:57:09,Synthetic demo record: burglary reported in Chikkaballapur.,Pradeep Sharma|Pooja Sharma
DEMO-20260822-01391,Kalaburagi,Kalaburagi Demo Zone 4,Theft,5,17.343543,76.851292,2026-06-09T07:07:09,Synthetic demo record: theft reported in Kalaburagi.,Imran Shetty
DEMO-20260822-01392,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Robbery,8,12.886799,74.832909,2026-07-19T10:29:09,Synthetic demo record: robbery reported in Dakshina Kannada.,Nikhil Patil|Imran Patil
DEMO-20260822-01393,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Dispute,2,12.978634,77.61087,2026-08-08T08:28:09,Synthetic demo record: dispute reported in Bengaluru Urban.,Vijay Nair
DEMO-20260822-01394,Dharwad,Dharwad Demo Zone 3,Burglary,5,15.459272,75.014876,2026-08-07T12:01:09,Synthetic demo record: burglary reported in Dharwad.,Ganesh Gowda|Prakash Gowda|Naveen Gowda
DEMO-20260822-01395,Udupi,Udupi Demo Zone 4,Chain Snatching,8,13.339141,74.777446,2026-06-17T17:41:09,Synthetic demo record: chain snatching reported in Udupi.,Irfan Reddy
DEMO-20260822-01396,Uttara Kannada,Uttara Kannada Demo Zone 1,Robbery,9,14.789965,74.164553,2026-06-05T04:50:09,Synthetic demo record: robbery reported in Uttara Kannada.,Harish Shetty|Deepak Shetty
DEMO-20260822-01397,Udupi,Udupi Demo Zone 1,Theft,3,13.346366,74.751449,2026-05-25T06:46:09,Synthetic demo record: theft reported in Udupi.,Kavitha Reddy
DEMO-20260822-01398,Chikkaballapur,Chikkaballapur Demo Zone 2,Dispute,2,13.452604,77.737987,2026-06-08T11:07:09,Synthetic demo record: dispute reported in Chikkaballapur.,Ashok Sharma
DEMO-20260822-01399,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Theft,3,13.339043,75.760133,2026-06-25T09:36:09,Synthetic demo record: theft reported in Chikkamagaluru.,Pradeep Rao|Arjun Rao
DEMO-20260822-01400,Chikkaballapur,Chikkaballapur Demo Zone 1,Assault,6,13.416315,77.716056,2026-07-12T04:16:09,Synthetic demo record: assault reported in Chikkaballapur.,Farhan Sharma|Rekha Sharma|Pooja Sharma
DEMO-20260822-01401,Chitradurga,Chitradurga Demo Zone 3,Robbery,9,14.234434,76.403328,2026-07-02T05:41:09,Synthetic demo record: robbery reported in Chitradurga.,Rekha Rao|Irfan Rao
DEMO-20260822-01402,Vijayapura,Vijayapura Demo Zone 3,Theft,5,16.810757,75.708433,2026-06-20T18:46:09,Synthetic demo record: theft reported in Vijayapura.,Priya Shetty
DEMO-20260822-01403,Bidar,Bidar Demo Zone 4,Fraud,4,17.930869,77.529685,2026-06-15T00:42:09,Synthetic demo record: fraud reported in Bidar.,Srinivas Nair
DEMO-20260822-01404,Bidar,Bidar Demo Zone 1,Burglary,5,17.922691,77.524544,2026-07-11T20:34:09,Synthetic demo record: burglary reported in Bidar.,Pradeep Nair|Santosh Nair
DEMO-20260822-01405,Mandya,Mandya Demo Zone 3,Dispute,3,12.535142,76.93144,2026-08-10T16:19:09,Synthetic demo record: dispute reported in Mandya.,Santosh Rao|Mohan Rao
DEMO-20260822-01406,Belagavi,Belagavi Demo Zone 2,Theft,5,15.86233,74.500353,2026-08-10T15:50:09,Synthetic demo record: theft reported in Belagavi.,Prakash Reddy|Nikhil Reddy
DEMO-20260822-01407,Mysuru,Mysuru Demo Zone 3,Theft,5,12.273144,76.644458,2026-08-14T08:32:09,Synthetic demo record: theft reported in Mysuru.,Srinivas Patil|Deepak Patil|Ganesh Patil
DEMO-20260822-01408,Ballari,Ballari Demo Zone 2,Burglary,6,15.108096,76.877352,2026-07-03T04:53:09,Synthetic demo record: burglary reported in Ballari.,Farhan Gowda|Vijay Reddy
DEMO-20260822-01409,Davanagere,Davanagere Demo Zone 1,Assault,8,14.491844,75.898923,2026-06-06T01:08:09,Synthetic demo record: assault reported in Davanagere.,Anil Kumar|Harish Kumar
DEMO-20260822-01410,Kodagu,Kodagu Demo Zone 2,Theft,5,12.401927,75.747096,2026-08-17T10:42:09,Synthetic demo record: theft reported in Kodagu.,Harish Nair
DEMO-20260822-01411,Mysuru,Mysuru Demo Zone 1,Dispute,4,12.272575,76.645959,2026-07-17T21:25:09,Synthetic demo record: dispute reported in Mysuru.,Santosh Patil|Anil Patil
DEMO-20260822-01412,Davanagere,Davanagere Demo Zone 4,Vandalism,2,14.482856,75.892376,2026-07-11T22:01:09,Synthetic demo record: vandalism reported in Davanagere.,Nikhil Kumar|Ganesh Kumar
DEMO-20260822-01413,Tumakuru,Tumakuru Demo Zone 2,Theft,4,13.332206,77.093026,2026-06-18T20:52:09,Synthetic demo record: theft reported in Tumakuru.,Imran Gowda
DEMO-20260822-01414,Ramanagara,Ramanagara Demo Zone 4,Dispute,2,12.70965,77.240796,2026-07-30T09:39:09,Synthetic demo record: dispute reported in Ramanagara.,Deepak Kumar
DEMO-20260822-01415,Mandya,Mandya Demo Zone 2,Theft,4,12.5317,76.895124,2026-06-22T00:30:09,Synthetic demo record: theft reported in Mandya.,Kiran Rao
DEMO-20260822-01416,Bidar,Bidar Demo Zone 2,Assault,7,17.927368,77.543213,2026-06-05T14:13:09,Synthetic demo record: assault reported in Bidar.,Santosh Nair|Naveen Nair|Irfan Nair
